ObjID,raMean,decMean,zMeanPSFMag,zMeanKronMag,nDetections,zQfPerfect
107983340808484146,334.08087202,-0.0135813,20.6879997253418,20.8279991149902,31,0.998952984809875
107983340802931234,334.08031606,-0.01605872,18.1499996185303,18.2469997406006,90,0.999432981014252
107943341073423888,334.1074285,-0.04707603,20.3565998077393,19.7679996490479,29,0.998836994171143
107943340897846363,334.08982437,-0.04511632,19.8838996887207,19.9962997436523,58,0.999584972858429
107953340909967395,334.09099779,-0.03593962,19.2901992797852,19.3964004516602,88,0.999146997928619
107903339755519216,333.97555915,-0.07596536,20.1830997467041,20.1695995330811,44,0.999203026294708
107903339733056740,333.97332704,-0.0780836,20.1205997467041,19.7747001647949,51,0.999010026454926
107893340057118331,334.00572864,-0.08512922,18.3509006500244,18.4640998840332,81,0.999620020389557
107883340026738000,334.00269062,-0.09373054,19.7917003631592,19.86549949646,76,0.999338984489441
107883339972137456,333.99720399,-0.09425819,20.5485992431641,20.4009990692139,53,0.999288976192474
107893339927224304,333.99267273,-0.08860117,21.0097999572754,20.2224998474121,12,0.998749971389771
107933339784406989,333.97847631,-0.05289546,18.4002990722656,18.4592990875244,59,0.998688995838165
107933339793292500,333.97937338,-0.0566725,21.0219993591309,-999,12,0.998660981655121
107923339838486131,333.98388358,-0.06194364,20.2908000946045,20.2577991485596,68,0.999265015125275
107903339881059789,333.98810241,-0.07556119,20.0442008972168,19.3920993804932,73,0.999396979808807
107913339775023684,333.97746317,-0.07224858,20.7275009155273,20.8218994140625,27,0.999226987361908
107903339804805905,333.98051844,-0.0787575,20.6872997283936,20.1107997894287,44,0.998767018318176
107903339821722117,333.9821615,-0.08193721,20.8255004882813,20.7709999084473,40,0.999026000499725
107933340224749851,334.02249642,-0.05052543,20.3780994415283,20.3127994537354,36,0.999319970607758
107933340200015080,334.02002357,-0.05453468,18.8855991363525,18.9820003509521,81,0.999637007713318
107923340219271858,334.02196067,-0.06551977,19.9206008911133,19.6826000213623,68,0.999203979969025
107913340360726410,334.03611872,-0.07006251,20.8041000366211,20.8714008331299,39,0.999253988265991
107923340316131174,334.03163381,-0.0661088,18.766300201416,18.8351993560791,78,0.99931800365448
107923340250551425,334.02511846,-0.06587674,20.6049003601074,20.630199432373,24,0.999146997928619
107923340258383029,334.02588287,-0.0645423,18.548999786377,18.5662994384766,76,0.999683976173401
107923340252634452,334.02531629,-0.06335985,20.0139007568359,19.6450996398926,47,0.999469995498657
107883340160477951,334.01601079,-0.09376545,21.1145000457764,21.316499710083,39,0.998410999774933
107893340159341073,334.01592225,-0.09118334,21.2486000061035,21.2052993774414,10,0.998497009277344
107893340177214086,334.01774089,-0.08871412,19.2784996032715,19.4125995635986,66,0.999173998832703
107893340258433420,334.02587121,-0.08919405,21.4832000732422,-999,7,0.999013006687164
107893340243990636,334.02448115,-0.09151367,20.9561004638672,20.8649997711182,45,0.998969972133636
107913340320271732,334.03205483,-0.07395722,14.8878002166748,14.9470996856689,69,0.999113976955414
107903340075060042,334.00751945,-0.08363013,20.9521007537842,20.8864994049072,32,0.999037981033325
107913340088913441,334.00891747,-0.0725627,20.9442005157471,20.7418003082275,42,0.999135971069336
107943340149473201,334.01502486,-0.04768168,20.6259002685547,19.9524002075195,54,0.999459981918335
107923339923181076,333.99234555,-0.06617057,18.7171993255615,18.828800201416,66,0.99930602312088
107933339937986927,333.99397936,-0.05294671,19.7129993438721,19.2192001342773,65,0.999243021011353
107933339923352610,333.99236331,-0.05657771,19.8903007507324,19.9710998535156,65,0.998377978801727
107933339868831946,333.98681787,-0.05708647,21.2019996643066,21.2120990753174,7,0.999001979827881
107933339892612701,333.98927624,-0.05646535,18.8945007324219,19.0293006896973,69,0.998835980892181
107933339895231432,333.98957688,-0.05752599,20.7646007537842,20.5000991821289,27,0.998463988304138
107923339968421121,333.99682656,-0.06612826,19.8847999572754,20.0603008270264,51,0.99946802854538
107923340010602126,334.0011284,-0.06525673,20.8561992645264,21.2574996948242,57,0.998943984508514
108123339490263372,333.94904989,0.10244095,19.4395008087158,19.5272998809814,62,0.999480009078979
108133339560355003,333.9560057,0.11207101,21.1420001983643,21.3115005493164,22,0.998849987983704
108143339376691124,333.93766187,0.11720158,20.0941009521484,20.2642993927002,49,0.998169004917145
108113339304525696,333.93046693,0.09606491,20.9431991577148,-999,13,0.998623013496399
