r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1135.0,2118,5242.0,4.393262500385864,0.16008610127705242
2.501243269175614,3.148891630559852,1807.0,4328,10778.0,3.1839902729111285,0.09842639752544391
3.148891630559852,3.9642359554566404,2835.0,8398,20460.0,2.412097280892312,0.06408330076652755
3.9642359554566404,4.9906978563568964,4531.0,16612,40651.0,1.7435419573021729,0.04075816050368988
4.9906978563568964,6.282942128901679,7290.0,32960,81029.0,1.215575626728033,0.025949130773391168
6.282942128901679,7.909787955775735,12059.0,64286,159420.0,0.8750191256557596,0.018750191256557594
7.909787955775735,9.957873910303201,21045.0,127947,310454.0,0.6342288677531002,0.016342288677531003
9.957873910303201,12.53627194153681,36654.0,249807,601638.0,0.44719797624407565,0.014471979762440756
12.53627194153681,15.782296061165722,64100.0,485364,1160378.0,0.2897631196224696,0.012897631196224694
15.782296061165722,19.868815077072455,115324.0,935787,2220235.0,0.1912969797193121,0.01191296979719312
19.868815077072455,25.013458817204786,203070.0,1781158,4184753.0,0.08514177453676768,0.010851417745367678
25.013458817204786,31.49020812630102,364746.0,3314661,7759199.0,0.03938615713509807,0.01039386157135098
31.49020812630102,39.643985867148025,628996.0,6004704,14048880.0,-0.017644211623148373,0.009823557883768517
39.643985867148025,49.90902597820472,1076982.0,10427447,24592077.0,-0.02510609721505248,0.009748939027849474
49.90902597820472,62.831998841904316,1779821.0,17181354,40989228.0,-0.01016703380215412,0.009898329661978459
62.831998841904316,79.10112451789968,2682473.0,25884841,63172595.0,0.012951327496492063,0.01012951327496492
79.10112451789968,99.5828242825744,3290990.0,33193037,84269842.0,0.006993117917128743,0.010069931179171288
99.5828242825744,125.36786237280404,3437853.0,35088538,89398300.0,-0.0009807765087328137,0.009990192234912671
125.36786237280404,157.8294352380265,3601189.0,36351151,91769650.0,0.0005934229171608125,0.01000593422917161
157.8294352380265,198.69630187583152,3828517.0,38818120,98425091.0,0.0005989896598620941,0.010005989896598622
198.69630187583152,250.14484984749842,4085208.0,41787939,106002739.0,-0.007494202324118262,0.009925057976758817
250.14484984749842,314.9149999999999,4461387.0,45317255,114456819.0,-0.005078994971311977,0.00994921005028688
