r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1077.0,1812,4345.0,5.112160049579181,0.18624596229051205
2.501243269175614,3.148891630559852,1756.0,3534,8638.0,4.037030070761185,0.12020216440122151
3.148891630559852,3.9642359554566404,2654.0,6688,16890.0,2.948844128528898,0.07665130126890188
3.9642359554566404,4.9906978563568964,3944.0,13611,33480.0,1.912612003849429,0.046378231272280954
4.9906978563568964,6.282942128901679,6224.0,26810,65648.0,1.3284963783348236,0.029514863211143157
6.282942128901679,7.909787955775735,9852.0,52502,129573.0,0.8750893795049668,0.018891209852646914
7.909787955775735,9.957873910303201,17418.0,103814,253736.0,0.6706230920482249,0.01670623092048225
9.957873910303201,12.53627194153681,30124.0,203708,491258.0,0.4598370404663181,0.01459837040466318
12.53627194153681,15.782296061165722,52228.0,396959,950642.0,0.2857975582255408,0.012857975582255408
15.782296061165722,19.868815077072455,92318.0,762855,1815535.0,0.17045715999165345,0.011704571599916535
19.868815077072455,25.013458817204786,162892.0,1451362,3423153.0,0.06985196185553423,0.010698519618555342
25.013458817204786,31.49020812630102,296146.0,2709228,6356792.0,0.03384809099229955,0.010338480909922995
31.49020812630102,39.643985867148025,515006.0,4907868,11537630.0,-0.010837502865709793,0.009891624971342902
39.643985867148025,49.90902597820472,871650.0,8560071,20293613.0,-0.03512891068498099,0.00964871089315019
49.90902597820472,62.831998841904316,1452433.0,14155095,33951029.0,-0.015001027921255178,0.009849989720787449
62.831998841904316,79.10112451789968,2218836.0,21494174,52631816.0,0.01213018249667796,0.01012130182496678
79.10112451789968,99.5828242825744,2765542.0,27969301,71194302.0,0.00694824660636068,0.010069482466063606
99.5828242825744,125.36786237280404,2960765.0,30249286,77351627.0,0.001722899129351549,0.010017228991293516
125.36786237280404,157.8294352380265,3189097.0,32348931,81810766.0,-0.0024061658952907222,0.009975938341047092
157.8294352380265,198.69630187583152,3538970.0,35860169,90683594.0,-0.0014593194799402518,0.009985406805200598
198.69630187583152,250.14484984749842,3984989.0,40365410,101831069.0,-0.00352788876175387,0.00996472111238246
250.14484984749842,314.9149999999999,4518478.0,45598598,114576774.0,-0.0038460524330524055,0.009961539475669476
