r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,222.0,766,3824.0,4.803823891491772,0.3895271548170525
2.501243269175614,3.148891630559852,346.0,1531,7533.0,3.5619500065713847,0.24525195174287553
3.148891630559852,3.9642359554566404,527.0,3093,15033.0,2.449090644648662,0.15024474830354276
3.9642359554566404,4.9906978563568964,900.0,6043,29712.0,1.996042986611344,0.09986809955371147
4.9906978563568964,6.282942128901679,1544.0,12251,58336.0,1.5473882040565203,0.06482932285963904
6.282942128901679,7.909787955775735,2364.0,23717,114951.0,0.9938788555642041,0.0410086083709094
7.909787955775735,9.957873910303201,4177.0,47073,225254.0,0.765103915200827,0.02956660304398201
9.957873910303201,12.53627194153681,7069.0,91870,435765.0,0.5144271279673388,0.025367608867692956
12.53627194153681,15.782296061165722,12219.0,179179,841782.0,0.32342212342241533,0.02216815465983619
15.782296061165722,19.868815077072455,21558.0,341673,1609193.0,0.2168188741657472,0.020382483047628613
19.868815077072455,25.013458817204786,37063.0,648822,3026644.0,0.08122601992389156,0.01811121728109535
25.013458817204786,31.49020812630102,65818.0,1204621,5607826.0,0.025930999660357463,0.01718499084175575
31.49020812630102,39.643985867148025,112774.0,2166851,10135559.0,-0.024872272911100047,0.016334004007201818
39.643985867148025,49.90902597820472,193138.0,3754080,17678228.0,-0.030706701802450446,0.016236273646097685
49.90902597820472,62.831998841904316,321799.0,6161081,29261980.0,-0.005436159259375721,0.0166595711605628
62.831998841904316,79.10112451789968,490056.0,9241066,44539281.0,0.02580177521161954,0.017182826250795123
79.10112451789968,99.5828242825744,585046.0,11595531,58170390.0,0.012681908293149101,0.016963060211057937
99.5828242825744,125.36786237280404,559827.0,11522083,58992535.0,-0.003868643365145832,0.016685828039724813
125.36786237280404,157.8294352380265,539416.0,11066169,56772199.0,0.001212555196722958,0.016770941318083463
157.8294352380265,198.69630187583152,532335.0,11135680,57281243.0,-0.014411103731513152,0.01650923518415697
198.69630187583152,250.14484984749842,559383.0,11572601,59065236.0,-0.011937599298949926,0.01655066794233926
250.14484984749842,314.9149999999999,597220.0,12138788,61408220.0,-0.00389473117941038,0.016685391052393923
