r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1117.0,2553,6228.0,3.4345680031185517,0.13268588715537333
2.501243269175614,3.148891630559852,1856.0,4908,12234.0,2.7871671710999775,0.0879074110713049
3.148891630559852,3.9642359554566404,2945.0,9910,24191.0,1.9954892972204086,0.055198226300094154
3.9642359554566404,4.9906978563568964,4672.0,19764,47967.0,1.3750770599473274,0.03474771797193102
4.9906978563568964,6.282942128901679,7559.0,38887,94343.0,0.9423275517203309,0.02234036672641143
6.282942128901679,7.909787955775735,12858.0,76424,185737.0,0.673534949804601,0.01673534949804601
7.909787955775735,9.957873910303201,22653.0,150641,363041.0,0.48540350712744046,0.014854035071274405
9.957873910303201,12.53627194153681,40774.0,292946,703775.0,0.36731320486748703,0.013673132048674869
12.53627194153681,15.782296061165722,73562.0,572514,1360225.0,0.24768651518232018,0.012476865151823202
15.782296061165722,19.868815077072455,133068.0,1098124,2601979.0,0.16850058167889184,0.011685005816788918
19.868815077072455,25.013458817204786,237621.0,2083614,4912317.0,0.0886456739108962,0.010886456739108962
25.013458817204786,31.49020812630102,423281.0,3880402,9094899.0,0.030363029525085183,0.010303630295250853
31.49020812630102,39.643985867148025,741312.0,7000653,16450070.0,-0.00110711762459201,0.00998892882375408
39.643985867148025,49.90902597820472,1261165.0,12141935,28794044.0,-0.013293347202003638,0.009867066527979964
49.90902597820472,62.831998841904316,2075195.0,20002500,47874492.0,-0.005263386291795885,0.009947366137082041
62.831998841904316,79.10112451789968,3113440.0,30018075,73341095.0,0.01494318172165646,0.010149431817216566
79.10112451789968,99.5828242825744,3811456.0,38236572,96996038.0,0.011454337254140336,0.010114543372541402
99.5828242825744,125.36786237280404,3924802.0,39919252,101277125.0,-0.0018488151767846067,0.009981511848232155
125.36786237280404,157.8294352380265,3979941.0,40100155,101103029.0,0.0011151960003871189,0.010011151960003871
157.8294352380265,198.69630187583152,4054854.0,41068492,104212473.0,0.002433301513264334,0.010024333015132643
198.69630187583152,250.14484984749842,4110673.0,42497104,108365733.0,-0.012370055406566487,0.009876299445934336
250.14484984749842,314.9149999999999,4392515.0,45064009,114441275.0,-0.009197753961664216,0.009908022460383357
