r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,5.0,2,10.0,49.40719111969111,22.54278117969061
2.501243269175614,3.148891630559852,9.0,2,20.0,45.36575772200772,15.455252574002573
3.148891630559852,3.9642359554566404,10.0,6,35.0,28.090333701047985,9.199171238966736
3.9642359554566404,4.9906978563568964,8.0,15,65.0,11.101852539352539,4.27865099774791
4.9906978563568964,6.282942128901679,8.0,26,146.0,4.744648146189242,2.0310398298505707
6.282942128901679,7.909787955775735,9.0,67,265.0,1.8977189116340059,0.9659063038780019
7.909787955775735,9.957873910303201,20.0,125,574.0,2.336815832133776,0.746134702904865
9.957873910303201,12.53627194153681,24.0,234,1141.0,1.0714712928779537,0.4228373070311964
12.53627194153681,15.782296061165722,29.0,530,2160.0,-0.09803441834691863,0.16749080370913025
15.782296061165722,19.868815077072455,82.0,950,4138.0,0.7039556861632745,0.18817042678692267
19.868815077072455,25.013458817204786,141.0,1722,7692.0,0.6112453619766413,0.1522483760320157
25.013458817204786,31.49020812630102,183.0,3184,14283.0,0.06439872224371286,0.10057622553113493
31.49020812630102,39.643985867148025,282.0,5831,25563.0,-0.16689312096981393,0.07872120062325157
39.643985867148025,49.90902597820472,494.0,9860,43995.0,-0.10720363098474242,0.08436132727985085
49.90902597820472,62.831998841904316,717.0,15917,71515.0,-0.21298374574872478,0.0743660459469448
62.831998841904316,79.10112451789968,1336.0,22593,105633.0,0.13810046536147744,0.10754038565547677
79.10112451789968,99.5828242825744,1277.0,25553,128300.0,0.01351174739765919,0.0957678583734543
99.5828242825744,125.36786237280404,903.0,19360,104870.0,0.02360083250709745,0.09672118730758784
125.36786237280404,157.8294352380265,412.0,10880,64625.0,-0.039362523617842815,0.090771709378424
157.8294352380265,198.69630187583152,52.0,4073,29479.0,-0.20260089441328633,0.11057936008469307
198.69630187583152,250.14484984749842,36.0,1536,9864.0,-0.18786461122227546,0.13535589812962076
250.14484984749842,314.9149999999999,47.0,979,4939.0,-0.02108743074778714,0.14278907359115614
