r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1189.0,2056,5250.0,4.704301683395006,0.1654289673109081
2.501243269175614,3.148891630559852,1837.0,4217,10294.0,3.413454057454511,0.1029731579921763
3.148891630559852,3.9642359554566404,2832.0,8280,20372.0,2.4434759751844024,0.0647068759817631
3.9642359554566404,4.9906978563568964,4332.0,16415,40524.0,1.647401696932352,0.04022310743097278
4.9906978563568964,6.282942128901679,7032.0,32826,80019.0,1.1460571615059005,0.025591860186398436
6.282942128901679,7.909787955775735,11694.0,64079,157276.0,0.8218723660255469,0.018218723660255468
7.909787955775735,9.957873910303201,20034.0,125442,307403.0,0.5891146677397447,0.01589114667739745
9.957873910303201,12.53627194153681,35285.0,246995,597668.0,0.4097814782750719,0.014097814782750719
12.53627194153681,15.782296061165722,60973.0,481505,1152943.0,0.23410793828994095,0.01234107938289941
15.782296061165722,19.868815077072455,109923.0,924136,2204468.0,0.1506827414082666,0.011506827414082665
19.868815077072455,25.013458817204786,197419.0,1754414,4167157.0,0.07946240539719261,0.010794624053971927
25.013458817204786,31.49020812630102,353608.0,3272931,7731096.0,0.026862372402136996,0.01026862372402137
31.49020812630102,39.643985867148025,618414.0,5926223,14021842.0,-0.010490306908666723,0.009895096930913333
39.643985867148025,49.90902597820472,1054496.0,10311467,24576034.0,-0.02505533034254854,0.009749446696574514
49.90902597820472,62.831998841904316,1737981.0,17006334,40963341.0,-0.014979907448687968,0.009850200925513121
62.831998841904316,79.10112451789968,2638798.0,25647917,62994161.0,0.011625980946271828,0.010116259809462718
79.10112451789968,99.5828242825744,3284831.0,33036914,83920537.0,0.010326626132431823,0.010103266261324318
99.5828242825744,125.36786237280404,3457743.0,35123918,89382898.0,0.0024312432722618667,0.01002431243272262
125.36786237280404,157.8294352380265,3606961.0,36473353,92078036.0,-0.001127761035603009,0.00998872238964397
157.8294352380265,198.69630187583152,3856957.0,39098772,98948752.0,-0.001107224043931814,0.009988927759560682
198.69630187583152,250.14484984749842,4161502.0,42249393,106832956.0,-0.003406347984196663,0.009965936520158033
250.14484984749842,314.9149999999999,4476926.0,45525114,115221437.0,-0.004057194158455438,0.009959428058415445
