r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,39.0,88,440.0,7.874133175339852,1.420998561987646
2.501243269175614,3.148891630559852,76.0,184,800.0,8.211270481550969,1.056605188702629
3.148891630559852,3.9642359554566404,102.0,362,1606.0,5.104762416849392,0.604461550749977
3.9642359554566404,4.9906978563568964,165.0,644,3121.0,4.229698347382559,0.40713146417205837
4.9906978563568964,6.282942128901679,281.0,1312,6226.0,3.41152373106541,0.2631694421205203
6.282942128901679,7.909787955775735,423.0,2663,12251.0,2.2833470287455966,0.15964179547753793
7.909787955775735,9.957873910303201,635.0,5324,24085.0,1.4293206945106944,0.09640465108505593
9.957873910303201,12.53627194153681,984.0,10412,46506.0,0.879736656097601,0.06730536893543192
12.53627194153681,15.782296061165722,1625.0,19918,89367.0,0.5919441918228463,0.05700074572025122
15.782296061165722,19.868815077072455,2745.0,38040,170106.0,0.3795980540742439,0.049397534335921194
19.868815077072455,25.013458817204786,4749.0,72064,320190.0,0.23452029950548225,0.04420291743897457
25.013458817204786,31.49020812630102,8139.0,133488,591099.0,0.12050512585167676,0.040120519352990616
31.49020812630102,39.643985867148025,13052.0,241927,1064084.0,-0.045267012690477094,0.034184924647422524
39.643985867148025,49.90902597820472,21789.0,411174,1831390.0,-0.05373268997812693,0.03388180477619733
49.90902597820472,62.831998841904316,34485.0,652189,2963686.0,-0.03538961749488559,0.03453859212823896
62.831998841904316,79.10112451789968,49708.0,922232,4334592.0,0.020762565397914427,0.03654916279720479
79.10112451789968,99.5828242825744,53378.0,1055689,5275291.0,0.012079211123331858,0.036238248839575674
99.5828242825744,125.36786237280404,40839.0,854005,4491463.0,0.009156508589778742,0.03613359930174216
125.36786237280404,157.8294352380265,23963.0,536008,3042628.0,0.027050201554384607,0.036774296285914616
157.8294352380265,198.69630187583152,6358.0,277856,1805131.0,-0.18643423509676352,0.029130327262823805
198.69630187583152,250.14484984749842,6845.0,185310,1078480.0,-0.08260848741822997,0.03284788537386695
250.14484984749842,314.9149999999999,8925.0,189262,981801.0,-0.01736118292490498,0.03518411363579945
