r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
22.01,22.51,26047.0,492248,2419330.0,0.04204081890028731,0.007841101691041602
22.51,23.01,27224.0,513082,2510461.0,0.04071315680772527,0.007831111359290389
23.01,23.51,28483.0,533069,2604918.0,0.04710449244471065,0.00787920459303153
23.51,24.01,29155.0,550929,2705200.0,0.041250102102032254,0.007835151740990245
24.01,24.51,30244.0,571459,2805222.0,0.04107285929059256,0.007833818032287767
24.51,25.01,31318.0,592205,2900333.0,0.038021888021040416,0.00781086022147355
25.01,25.51,32417.0,612643,3002181.0,0.03918847483932353,0.00781963850127572
25.51,26.01,33486.0,634646,3099291.0,0.03279381908278645,0.007771520284448927
26.01,26.51,34592.0,655751,3204954.0,0.03334132714898383,0.007775640148417642
26.51,27.01,35447.0,675490,3308768.0,0.029856095917413714,0.007749414637854269
27.01,27.51,36432.0,697704,3411651.0,0.022873433535534816,0.007696871815329998
27.51,28.01,37343.0,717255,3516955.0,0.022444393546620554,0.0076936433945986975
28.01,28.51,38692.0,740782,3621545.0,0.022963715516019945,0.007697551165099234
28.51,29.01,39699.0,762057,3727163.0,0.020588974959431485,0.0076796818246124545
29.01,29.51,40985.0,784212,3837746.0,0.02459237112867345,0.007709806399296277
29.51,30.01,41897.0,807150,3943137.0,0.015621121080792466,0.007642299942115995
30.01,30.51,42809.0,829611,4053944.0,0.009620049041639975,0.007597143346269856
30.51,31.01,44256.0,852450,4161892.0,0.01520121319165158,0.007639140238196626
31.01,31.51,45032.0,874817,4270707.0,0.006091738144373781,0.007570593671783714
31.51,32.01,46435.0,897772,4379691.0,0.01044787829746313,0.007603372558465765
32.01,32.51,47866.0,919910,4493332.0,0.01805520375455928,0.007660615817485976
32.51,33.01,48596.0,942957,4603206.0,0.007285585314762046,0.007579577079052209
33.01,33.51,50141.0,965936,4713518.0,0.014547143954008971,0.0076342185275377755
33.51,34.01,50877.0,988866,4828688.0,0.005807638444680131,0.007568455891194617
34.01,34.51,52375.0,1013866,4938551.0,0.007636920994869872,0.007582220793910063
34.51,35.01,53459.0,1036251,5050910.0,0.006856411151053909,0.007576347648688479
35.01,35.51,54804.0,1059897,5158852.0,0.00787409854026409,0.007584005496791693
35.51,36.01,55220.0,1082779,5273832.0,-0.005994744491090544,0.007479645853125613
36.01,36.51,57007.0,1107597,5393833.0,0.0035070119775254312,0.0075511442410607
36.51,37.01,57769.0,1130565,5504245.0,-0.004386901240662386,0.007491744479399357
37.01,37.51,58761.0,1153022,5618266.0,-0.006316762532775959,0.00747722274630925
37.51,38.01,60075.0,1175959,5728139.0,-0.004116215919585419,0.0074937813200780905
38.01,38.51,61578.0,1199429,5845007.0,0.0015224501285156472,0.007536210899690571
38.51,39.01,62764.0,1223565,5960627.0,0.00029630145502578756,0.007526984431530412
39.01,39.51,63444.0,1247456,6078484.0,-0.008436649555006375,0.007461271116187533
39.51,40.01,64553.0,1268886,6185487.0,-0.007707101182212429,0.007466760788833609
40.01,40.51,65796.0,1293080,6296112.0,-0.008684640553498718,0.007459405044722411
40.51,41.01,67321.0,1313816,6414442.0,0.001371822569845006,0.00753507746424007
41.01,41.51,68394.0,1340039,6533534.0,-0.004137358220605882,0.007493622229446249
41.51,42.01,69515.0,1363704,6639338.0,-0.006893837568726931,0.007472880398141902
42.01,42.51,70634.0,1385121,6757748.0,-0.004383650048193548,0.007491768943825609
42.51,43.01,71917.0,1409051,6871931.0,-0.0038464747212786,0.007495811056464444
43.01,43.51,73002.0,1432275,6984222.0,-0.005422918178283921,0.007483948705938099
43.51,44.01,74046.0,1454301,7099677.0,-0.005390850427691602,0.007484190007899438
44.01,44.51,75395.0,1476219,7207336.0,-0.0020654206899617888,0.007509213051399281
44.51,45.01,76358.0,1499352,7316452.0,-0.0055756483275851915,0.007482799449008582
45.01,45.51,77748.0,1521170,7436776.0,4.818698652995523e-05,0.007525117430983785
45.51,46.01,78521.0,1541381,7540452.0,-0.0027545511035717883,0.007504027513987024
46.01,46.51,79786.0,1566392,7655694.0,-0.0038051021154238045,0.007496122375180416
46.51,47.01,80432.0,1588407,7766578.0,-0.009501244784614381,0.007453260298085452
47.01,47.51,82077.0,1610113,7874302.0,-0.002364469425844002,0.0075069627829778334
47.51,48.01,83377.0,1630074,7981810.0,0.002416395409455939,0.0075429376187662
