r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
23.01,23.51,907.0,16570,80948.0,0.0739536720710337,0.03566004638554537
23.51,24.01,957.0,17209,84333.0,0.09466533297990326,0.035385504816611554
24.01,24.51,939.0,17808,87635.0,0.03988146446699619,0.0339352490636468
24.51,25.01,993.0,18433,90383.0,0.05969216705481983,0.03362831446345342
25.01,25.51,1005.0,19082,94023.0,0.03983954158790436,0.03280071398703763
25.51,26.01,1011.0,19838,96452.0,-0.008135238801733597,0.031194417703373088
26.01,26.51,1076.0,20292,100062.0,0.04784838666839232,0.0319442218545354
26.51,27.01,1089.0,21188,103563.0,0.006079517857978508,0.030487258116908438
27.01,27.51,1158.0,21784,106156.0,0.039237299161144386,0.03053939617039421
27.51,28.01,1180.0,22518,109768.0,0.024035566081281087,0.02981082786732185
28.01,28.51,1207.0,23294,113128.0,0.008305545152680378,0.029022747305026735
28.51,29.01,1197.0,23809,116409.0,-0.016575702340667946,0.028424567092422085
29.01,29.51,1306.0,24778,120523.0,0.028199218447740187,0.028451533610521162
29.51,30.01,1318.0,25230,123102.0,0.021593909729241658,0.02813977302313461
30.01,30.51,1406.0,25801,126000.0,0.06864741330553636,0.028499797782774575
30.51,31.01,1416.0,26527,129304.0,0.04403738373870196,0.02774498044188005
31.01,31.51,1406.0,27398,133625.0,0.0022839917109027733,0.026729949213385562
31.51,32.01,1487.0,28209,136761.0,0.02511217696710217,0.02658372943594935
32.01,32.51,1509.0,28936,140480.0,0.014837877175004148,0.026124744293098207
32.51,33.01,1512.0,29587,143732.0,-0.006075299350627743,0.02556098515337792
33.01,33.51,1503.0,30288,147657.0,-0.032902318627071894,0.02494542179920893
33.51,34.01,1634.0,30857,149676.0,0.030569868582832106,0.025494788557525298
34.01,34.51,1652.0,31846,154059.0,0.005644563674507931,0.024742266975555084
34.51,35.01,1678.0,32535,156462.0,-0.006494993537662429,0.024253481102092637
35.01,35.51,1645.0,33110,160728.0,-0.03609300440063139,0.0237657859380994
35.51,36.01,1729.0,33385,163885.0,0.01835987237582999,0.024490845655405578
36.01,36.51,1781.0,34642,168136.0,-0.0006409730593610448,0.02368042976632557
36.51,37.01,1843.0,35414,171197.0,0.008386323339715927,0.023488986545407306
37.01,37.51,1965.0,36122,175462.0,0.06169589010819919,0.023950735730279782
37.51,38.01,1933.0,36568,177865.0,0.03130088721909068,0.02345683777661581
38.01,38.51,1886.0,37233,181697.0,-0.010743501590081613,0.02277917901573933
38.51,39.01,1960.0,38192,184957.0,-0.0047529019791771295,0.02248034046013327
39.01,39.51,1954.0,38957,188445.0,-0.029934435058389004,0.021945162887254926
39.51,40.01,2020.0,39629,192035.0,-0.011291737831818237,0.021998470105216678
40.01,40.51,2006.0,40252,195494.0,-0.03242891387891172,0.021603166733375947
40.51,41.01,2182.0,41089,199553.0,0.03485722529050743,0.02215404650824001
41.01,41.51,2094.0,41894,204014.0,-0.026644832228972744,0.021270759651550817
41.51,42.01,2169.0,42503,206297.0,-0.00843463992912781,0.02129077990663927
42.01,42.51,2223.0,43125,210556.0,0.008079099669921883,0.021380845699810386
42.51,43.01,2272.0,43771,213741.0,0.015570621118568797,0.021306198331912322
43.01,43.51,2241.0,44635,217074.0,-0.023400652450440828,0.020629822986284616
43.51,44.01,2278.0,45254,220702.0,-0.01785271060846301,0.02057783888203364
44.01,44.51,2313.0,46461,223622.0,-0.04287782584585366,0.019901213621618626
44.51,45.01,2352.0,46489,226722.0,-0.01264562558050967,0.020358904066308834
45.01,45.51,2546.0,47289,231439.0,0.05728118223764426,0.020953728042947692
45.51,46.01,2429.0,48021,234556.0,-0.011296800807463116,0.020060981712669575
46.01,46.51,2499.0,48491,237487.0,0.010880238294702914,0.020221649500308015
46.51,47.01,2475.0,49481,241325.0,-0.024359442937636915,0.01961111307896476
47.01,47.51,2468.0,49988,245291.0,-0.03132031239501096,0.019498787906252174
47.51,48.01,2660.0,50968,247517.0,0.015960723035421242,0.020087535089446985
48.01,48.51,2501.0,51491,251501.0,-0.05248822733058155,0.018946446542932947
48.51,49.01,2653.0,52140,254993.0,-0.0038951576257995574,0.01969494540515046
49.01,49.51,2711.0,52300,257918.0,0.02378223340449545,0.02024218168200603
49.51,50.01,2713.0,53399,261153.0,-0.005439852872683027,0.019664403752042484
50.01,50.51,2783.0,54396,264691.0,-0.0032104616886935618,0.01970848318604136
50.51,51.01,2821.0,54818,268587.0,0.009783504647214622,0.01996539937266696
51.01,51.51,2869.0,55481,271758.0,0.014611054060618101,0.020060849488049426
51.51,52.01,2880.0,56038,274153.0,0.006916852086659391,0.019908720032025366
52.01,52.51,2854.0,56683,277233.0,-0.014696617050251992,0.01948137937815124
52.51,53.01,2905.0,57368,280437.0,-0.009336586737870696,0.019587357684732593
53.01,53.51,2837.0,57730,283531.0,-0.035081089150741145,0.019078338404898823
53.51,54.01,3023.0,58328,286716.0,0.020456494310898143,0.020176425300655595
54.01,54.51,2984.0,59033,289234.0,-0.008878253848440987,0.019596419824429844
54.51,55.01,3136.0,59307,293006.0,0.046652847589768495,0.02069437855787665
55.01,55.51,3024.0,60028,295225.0,-0.008553123881632749,0.01960284828122823
55.51,56.01,2999.0,61094,299570.0,-0.03785612445692129,0.019023470516974176
56.01,56.51,3184.0,61463,301576.0,0.01817815935857071,0.020131378152411856
56.51,57.01,3130.0,62350,304691.0,-0.01862364599822018,0.019403734317667114
57.01,57.51,3151.0,62797,308070.0,-0.015141180347031637,0.019472589490293315
57.51,58.01,3178.0,62683,311281.0,0.007669476572111619,0.019923600893477895
58.01,58.51,3222.0,63646,313250.0,-0.0027828013002284932,0.01971693887026702
58.51,59.01,3206.0,64552,316911.0,-0.024836378302722756,0.01928089642114374
59.01,59.51,3289.0,64921,318718.0,-0.004552161593366598,0.019681955148782106
59.51,60.01,3350.0,65560,321773.0,0.004091521082071066,0.01985285769954818
60.01,60.51,3302.0,65745,324923.0,-0.0067249044991931186,0.01963899576229053
60.51,61.01,3365.0,66248,327735.0,0.005795346654224842,0.019886545671131056
61.01,61.51,3436.0,66681,330545.0,0.02263536350839807,0.02021950581594296
61.51,62.01,3445.0,67129,332658.0,0.018083130858668053,0.020129499252683734
62.01,62.51,3420.0,68190,334142.0,-0.01679216325716084,0.01943994632172651
62.51,63.01,3465.0,68398,338051.0,0.0021289633393180765,0.019814054085758037
63.01,63.51,3374.0,69045,339705.0,-0.03885504144606369,0.019003719969914748
63.51,64.01,3526.0,69100,341801.0,0.010392361831275742,0.019977437672742925
64.01,64.51,3491.0,70294,344361.0,-0.027089726987639885,0.01923634330038746
64.51,65.01,3613.0,70182,346668.0,0.018180520945818478,0.020131424845621183
65.01,65.51,3567.0,70514,349285.0,0.0028575963447547334,0.019828460588619992
65.51,66.01,3619.0,70904,351092.0,0.011698068517615658,0.020003254053517973
66.01,66.51,3556.0,71273,353752.0,-0.009116485325894194,0.019591709521113734
66.51,67.01,3652.0,72044,355912.0,0.002328399857442897,0.019817997336678193
67.01,67.51,3655.0,72245,357869.0,0.0030063783662928755,0.019831402300844254
67.51,68.01,3607.0,72745,359771.0,-0.018966521468059622,0.019396954997487163
68.01,68.51,3651.0,73060,363111.0,-0.006146694983445145,0.019650428097885097
68.51,69.01,3626.0,73026,364692.0,-0.007710138394026962,0.01961951575682865
69.01,69.51,3732.0,73646,365856.0,0.007533421675062222,0.019920910821453846
69.51,70.01,3769.0,74173,368325.0,0.00992779704899559,0.019968252316307594
70.01,70.51,3853.0,74210,370007.0,0.03613884846030005,0.02048649618441973
70.51,71.01,3821.0,74766,371579.0,0.01663904025699655,0.020100946750627603
71.01,71.51,3788.0,75524,373518.0,-0.007386919110978573,0.019625906435663577
71.51,72.01,3814.0,75305,374913.0,0.00913993984916071,0.019952674835024786
72.01,72.51,3730.0,75536,376758.0,-0.014442119387403779,0.01948641129583933
72.51,73.01,3789.0,76210,378962.0,-0.010752645058695314,0.019559359435820683
73.01,73.51,3831.0,75836,380290.0,0.013659281627622576,0.020042031081282833
73.51,74.01,3880.0,75969,380658.0,0.023995988213225305,0.02024640803359969
74.01,74.51,3901.0,76392,381971.0,0.021776965770369135,0.02020253360993893
74.51,75.01,3913.0,77066,383458.0,0.011124700095806687,0.019991917435840615
75.01,75.51,3929.0,76541,384371.0,0.03129583962063532,0.02039074040587486
75.51,76.01,3840.0,76867,385750.0,0.003228018242124464,0.01983578455567167
76.01,76.51,3775.0,77368,387507.0,-0.021960594116422025,0.019337756311927114
76.51,77.01,3918.0,77388,389076.0,0.01841325889136459,0.02013602653104248
77.01,77.51,3846.0,77610,389088.0,-0.005773219212158481,0.01965781244601065
77.51,78.01,3944.0,77771,390492.0,0.018825537982055825,0.020144178096859082
78.01,78.51,3965.0,78153,391516.0,0.017000864487136464,0.020108100724944084
78.51,79.01,3992.0,77961,393259.0,0.033107915481468804,0.020426568697868745
79.01,79.51,3893.0,78242,393873.0,0.002337329630525149,0.01981817389579713
79.51,80.01,3990.0,77993,394829.0,0.03563549751691495,0.020476543949546566
80.01,80.51,4019.0,78533,394405.0,0.02826323114297418,0.020330779791427514
80.51,81.01,3959.0,78681,395922.0,0.01308870354974476,0.020030749634174918
81.01,81.51,3896.0,78251,395755.0,0.007612588961424714,0.019922476113897428
81.51,82.01,4012.0,78867,395455.0,0.02062698377115912,0.020179796211496653
82.01,82.51,3901.0,78090,397530.0,0.017351729912502948,0.02011503802220757
82.51,83.01,4068.0,78948,398221.0,0.03946312874615587,0.020552223722281406
83.01,83.51,3957.0,78856,398847.0,0.015437257155376655,0.020077185142844612
83.51,84.01,3946.0,79178,399386.0,0.005948737341259245,0.019889578505706582
84.01,84.51,3929.0,78598,397404.0,0.011305918699071405,0.019995500482871274
84.51,85.01,3864.0,79269,399165.0,-0.01743140858621288,0.019427307188453983
85.01,85.51,3884.0,78746,398670.0,-0.0005581275615947078,0.019760925031123575
85.51,86.01,3840.0,78600,399857.0,-0.004944553879743112,0.01967419678407105
86.01,86.51,3955.0,78879,398881.0,0.014443010073319766,0.020057526929002714
86.51,87.01,3999.0,79063,399923.0,0.023416164917054234,0.020234943790402655
87.01,87.51,3956.0,79279,399260.0,0.005610964961976111,0.019882900083630556
87.51,88.01,3825.0,78934,398985.0,-0.019272684116921606,0.019390901561746342
88.01,88.51,3965.0,78856,399749.0,0.01966080036379592,0.020160692871516873
88.51,89.01,4018.0,79246,399685.0,0.023011629695468095,0.02022694533605862
89.01,89.51,3749.0,79242,397753.0,-0.04928703611437136,0.018797458985408907
89.51,90.01,3836.0,78329,397015.0,-0.00632057028783053,0.019646990242268403
90.01,90.51,3775.0,78516,398421.0,-0.02277850604299619,0.019321584589780172
90.51,91.01,3888.0,77868,398475.0,0.02198955728239762,0.020206736960876392
91.01,91.51,3835.0,78127,396506.0,-0.0027703877829433287,0.019717184309838053
91.51,92.01,3837.0,77936,395638.0,0.00036275673474514596,0.019779132718878253
92.01,92.51,3834.0,78339,395251.0,-0.011570945294288905,0.019543180036043224
92.51,93.01,3792.0,77442,395606.0,0.0013896233677660303,0.019799435885187046
93.01,93.51,3740.0,77237,393583.0,-0.011751440149991028,0.01953961129892064
93.51,94.01,3814.0,77429,392113.0,-0.001562017569250264,0.0197410761577395
94.01,94.51,3821.0,77294,392415.0,0.004433332598759322,0.019859615983288656
94.51,95.01,3744.0,77345,390631.0,-0.02113755451584965,0.01935402941824082
95.01,95.51,3754.0,76908,390339.0,-0.008143697964337157,0.019610943434213705
95.51,96.01,3834.0,76484,388941.0,0.019709537244899246,0.02016165649519554
96.01,96.51,3795.0,76515,387031.0,0.003990601636627558,0.019850862324278653
96.51,97.01,3691.0,75913,386957.0,-0.007529026061755686,0.019623096702673447
97.01,97.51,3711.0,76166,384305.0,-0.015858774885683727,0.01945840123955848
97.51,98.01,3583.0,75259,383641.0,-0.02735230680754442,0.01923115158261086
98.01,98.51,3708.0,75174,382131.0,0.0035351754296173484,0.019841857655390826
98.51,99.01,3703.0,75289,379822.0,-0.00686698218742622,0.019636186607878258
99.01,99.51,3617.0,74716,379427.0,-0.01548777998473439,0.019465736536014192
