r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,15.0,47,238.0,5.333216665812375,1.6352295116409727
2.501243269175614,3.148891630559852,16.0,105,412.0,2.338455906816043,0.8346139767040107
3.148891630559852,3.9642359554566404,24.0,199,883.0,1.4668227624520735,0.5035380878242016
3.9642359554566404,4.9906978563568964,60.0,366,1782.0,2.3161551434717396,0.42811378813687045
4.9906978563568964,6.282942128901679,101.0,751,3528.0,1.73673371341317,0.27231518245475905
6.282942128901679,7.909787955775735,130.0,1460,6959.0,0.7718490862754276,0.15540144501196962
7.909787955775735,9.957873910303201,250.0,2831,13902.0,0.763607492546356,0.11154033149969828
9.957873910303201,12.53627194153681,404.0,5607,26715.0,0.4149061052790139,0.07039420977038946
12.53627194153681,15.782296061165722,706.0,10815,51308.0,0.26949951697173496,0.04777824459568538
15.782296061165722,19.868815077072455,1192.0,20612,98237.0,0.11641751322959376,0.034113941881118055
19.868815077072455,25.013458817204786,2101.0,39315,185883.0,0.0163889560080353,0.031057407612287955
25.013458817204786,31.49020812630102,3865.0,72705,344946.0,0.013883270459740072,0.030980842339749706
31.49020812630102,39.643985867148025,6716.0,131502,626863.0,-0.025315449292768757,0.02978306209033121
39.643985867148025,49.90902597820472,11509.0,228826,1097151.0,-0.035571490957157344,0.029469672157691085
49.90902597820472,62.831998841904316,19204.0,380764,1833128.0,-0.028443833893903443,0.02968746924159833
62.831998841904316,79.10112451789968,30185.0,579328,2829733.0,0.020508241496981966,0.03118327903950621
79.10112451789968,99.5828242825744,37611.0,753178,3780376.0,0.0035876826771680985,0.030666244011539515
99.5828242825744,125.36786237280404,39106.0,789783,4028639.0,0.011278179923774256,0.030901239587118295
125.36786237280404,157.8294352380265,39757.0,816324,4143740.0,-0.009579207669427815,0.03026390839183086
157.8294352380265,198.69630187583152,41674.0,862509,4443453.0,-0.002233933778113759,0.030488355109711797
198.69630187583152,250.14484984749842,46341.0,958492,4936011.0,-0.002029211110948881,0.03049461074175505
250.14484984749842,314.9149999999999,55478.0,1137154,5786141.0,-0.005508137068819342,0.030388306535193307
