r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,174.0,461,2101.0,7.0899152313905915,0.6132948909636379
2.501243269175614,3.148891630559852,196.0,843,4291.0,3.6044352246139844,0.3288882303295703
3.148891630559852,3.9642359554566404,320.0,1798,8441.0,2.662045113958739,0.2047145452870676
3.9642359554566404,4.9906978563568964,481.0,3405,16488.0,1.852997773477915,0.13008550119256038
4.9906978563568964,6.282942128901679,692.0,6554,32268.0,1.114075014838547,0.08036507351448956
6.282942128901679,7.909787955775735,1232.0,13532,63521.0,0.8097937078707836,0.051561283555495024
7.909787955775735,9.957873910303201,2076.0,26294,124788.0,0.5570482565630871,0.034173416363693476
9.957873910303201,12.53627194153681,3784.0,51058,242363.0,0.4551120353979346,0.025395746977248286
12.53627194153681,15.782296061165722,6850.0,99659,467804.0,0.3343968817187379,0.023288932227194935
15.782296061165722,19.868815077072455,11787.0,192689,893048.0,0.1626339453812054,0.02029119187100011
19.868815077072455,25.013458817204786,21152.0,365109,1687014.0,0.0899905090083958,0.019023362119886002
25.013458817204786,31.49020812630102,38099.0,680104,3123313.0,0.04271903637117038,0.018198343613315415
31.49020812630102,39.643985867148025,66612.0,1226098,5650973.0,0.009448483165205928,0.017617680042086907
39.643985867148025,49.90902597820472,111270.0,2121993,9871169.0,-0.022090935976088633,0.017067229568970825
49.90902597820472,62.831998841904316,184209.0,3488707,16380567.0,-0.004852634628584027,0.017368085811438137
62.831998841904316,79.10112451789968,275679.0,5217149,25016295.0,0.01686316434644767,0.017747086824942828
79.10112451789968,99.5828242825744,332441.0,6581283,32872616.0,0.009582655459560932,0.017620021721322526
99.5828242825744,125.36786237280404,324630.0,6650434,33912825.0,-0.0034673365923743333,0.017392263110202654
125.36786237280404,157.8294352380265,319315.0,6570277,33513026.0,-0.007384780604249459,0.017323892830455837
157.8294352380265,198.69630187583152,332798.0,6798704,34638479.0,-0.0016618521482374361,0.017423773828964675
198.69630187583152,250.14484984749842,349359.0,7173525,36407236.0,-0.010447063866614424,0.01727044748122373
250.14484984749842,314.9149999999999,381858.0,7733569,39045587.0,-0.0023427982568932503,0.017411889427860237
