r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,558.0,2086,9549.0,4.660150125347903,0.23961326158644264
2.501243269175614,3.148891630559852,919.0,3918,18941.0,3.784321993675989,0.15782022023246556
3.148891630559852,3.9642359554566404,1479.0,7991,37245.0,2.8262602413440265,0.09949251701942248
3.9642359554566404,4.9906978563568964,2374.0,15796,73577.0,2.080327563259718,0.06322029888261943
4.9906978563568964,6.282942128901679,3854.0,31095,145547.0,1.5120534761331252,0.040464392551920005
6.282942128901679,7.909787955775735,6524.0,60885,286271.0,1.1525948396278296,0.03089035901348433
7.909787955775735,9.957873910303201,11019.0,119719,558739.0,0.8298649629536712,0.02625909186960978
9.957873910303201,12.53627194153681,18462.0,232471,1085349.0,0.5594782083268729,0.022378963677740307
12.53627194153681,15.782296061165722,31765.0,449600,2097742.0,0.3713151727147035,0.019678769653242927
15.782296061165722,19.868815077072455,56004.0,861635,3992649.0,0.24492877194759893,0.01786508821991153
19.868815077072455,25.013458817204786,98072.0,1632207,7519848.0,0.1339298534016508,0.01627222161033364
25.013458817204786,31.49020812630102,174949.0,3028065,13890246.0,0.07979431787763723,0.015495361006127632
31.49020812630102,39.643985867148025,300128.0,5440023,25009961.0,0.025158572545289602,0.014711322246387172
39.643985867148025,49.90902597820472,501854.0,9355577,43411144.0,0.0011979358404514697,0.014367480174308207
49.90902597820472,62.831998841904316,801968.0,15207123,71154241.0,-0.009868573129979906,0.014208672567400781
62.831998841904316,79.10112451789968,1181770.0,22337259,106423644.0,0.01178836817169868,0.014519455943643785
79.10112451789968,99.5828242825744,1389770.0,27114729,134554422.0,0.017951686081658837,0.014607901339613344
99.5828242825744,125.36786237280404,1245910.0,25177490,128234227.0,0.008411233217308207,0.014470993079542457
125.36786237280404,157.8294352380265,1024453.0,21423292,111847757.0,0.0007469046126674282,0.014361007745639302
157.8294352380265,198.69630187583152,838660.0,18941322,100772221.0,-0.047191097067769944,0.013673083545953982
198.69630187583152,250.14484984749842,863938.0,18513267,95764100.0,-0.03085647146952332,0.013907490151317734
250.14484984749842,314.9149999999999,937608.0,19168702,97676897.0,-0.0023341710059880025,0.01431679341869963
