r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1175.0,2113,5258.0,4.57789302682075,0.16272386378667478
2.501243269175614,3.148891630559852,1692.0,4365,10443.0,2.961009368805309,0.09629543298397784
3.148891630559852,3.9642359554566404,2812.0,8283,20843.0,2.386146565391558,0.06385546825337768
3.9642359554566404,4.9906978563568964,4181.0,16676,40737.0,1.5193075198537849,0.03896198718916596
4.9906978563568964,6.282942128901679,6855.0,33197,80154.0,1.0674580316782332,0.024970829700328462
6.282942128901679,7.909787955775735,11880.0,64710,157961.0,0.8321119350740857,0.018321119350740857
7.909787955775735,9.957873910303201,20219.0,128177,308377.0,0.5610673290945968,0.015610673290945969
9.957873910303201,12.53627194153681,35822.0,249665,600363.0,0.4125580984589599,0.014125580984589598
12.53627194153681,15.782296061165722,62923.0,482266,1160183.0,0.27763041277613837,0.012776304127761384
15.782296061165722,19.868815077072455,112831.0,931742,2218241.0,0.17158859599496037,0.011715885959949603
19.868815077072455,25.013458817204786,200867.0,1772899,4188171.0,0.08259692932246963,0.010825969293224696
25.013458817204786,31.49020812630102,360759.0,3294618,7767466.0,0.04047678508782864,0.010404767850878287
31.49020812630102,39.643985867148025,629228.0,5966899,14067210.0,-0.0024688426661588947,0.009975311573338412
39.643985867148025,49.90902597820472,1073902.0,10384548,24650500.0,-0.017099187699970476,0.009829008123000296
49.90902597820472,62.831998841904316,1768696.0,17133321,41092814.0,-0.00854504444804934,0.009914549555519507
62.831998841904316,79.10112451789968,2659341.0,25822364,63335536.0,0.01129133019923272,0.010112913301992328
79.10112451789968,99.5828242825744,3278368.0,33160289,84388555.0,0.006590744688532375,0.010065907446885323
99.5828242825744,125.36786237280404,3440687.0,35154943,89806531.0,0.0006612944052611705,0.01000661294405261
125.36786237280404,157.8294352380265,3612291.0,36610801,92589825.0,-0.0015770481839611219,0.009984229518160389
157.8294352380265,198.69630187583152,3878680.0,39317554,99836182.0,0.0022747453544807957,0.010022747453544806
198.69630187583152,250.14484984749842,4156848.0,42531289,107975589.0,-0.006919048560571027,0.00993080951439429
250.14484984749842,314.9149999999999,4479088.0,45693604,115563150.0,-0.007910320614251171,0.009920896793857489
