r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
35.51,36.01,171418.0,3330770,16232404.0,0.004135511709112264,0.005797379079881186
36.01,36.51,174207.0,3403410,16581903.0,-0.0018611201970437923,0.0057627575094286836
36.51,37.01,177432.0,3477049,16929328.0,-0.005748236706316848,0.00574031523179868
37.01,37.51,181914.0,3543506,17277178.0,0.0019784409849035395,0.005784925226248356
37.51,38.01,185169.0,3620411,17630624.0,-0.003171175002984172,0.005755193904480055
38.01,38.51,188212.0,3692230,17979497.0,-0.006725175395331576,0.005734674873647837
38.51,39.01,192814.0,3764097,18328859.0,-0.0016371487618491107,0.005764050609112688
39.01,39.51,196006.0,3836664,18679436.0,-0.004598001438520223,0.005746956118213619
39.51,40.01,199229.0,3910518,19039235.0,-0.007474929663741098,0.005730346165360913
40.01,40.51,202878.0,3981272,19384468.0,-0.007207349546289098,0.00573189103988932
40.51,41.01,206586.0,4050325,19740113.0,-0.005257427376802607,0.005743148920783839
41.01,41.51,210590.0,4122042,20091802.0,-0.0034267114288851885,0.005753718564237237
41.51,42.01,213250.0,4193774,20431360.0,-0.008839374187896555,0.0057224685412277584
42.01,42.51,215949.0,4263616,20780013.0,-0.012534015780983777,0.005701137518044477
42.51,43.01,220639.0,4333115,21137726.0,-0.006089473568192646,0.005738345099858066
43.01,43.51,222394.0,4403543,21484289.0,-0.014472296988426614,0.005689946846275655
43.51,44.01,227348.0,4477780,21827199.0,-0.009848706374606867,0.005716641159130769
44.01,44.51,231100.0,4545785,22171977.0,-0.007894115654304083,0.005727925993915993
44.51,45.01,234303.0,4615301,22525642.0,-0.008710571898561375,0.005723212181591958
45.01,45.51,236932.0,4680756,22872745.0,-0.010525547113213006,0.005712733417304442
45.51,46.01,240968.0,4748355,23206540.0,-0.007727511012084998,0.005728887886266327
46.01,46.51,244014.0,4817453,23541126.0,-0.009817344838608133,0.00571682222504328
46.51,47.01,247675.0,4887739,23890092.0,-0.009162460554707867,0.005720603201219259
47.01,47.51,251321.0,4958095,24239979.0,-0.008578874677809321,0.005723972535850485
47.51,48.01,254817.0,5027778,24568643.0,-0.009219269086919352,0.005720275217005613
48.01,48.51,257326.0,5091710,24907880.0,-0.011067913953330037,0.0057096020608930305
48.51,49.01,262208.0,5158454,25247122.0,-0.004581092502807156,0.005747053741999475
49.01,49.51,265853.0,5226904,25576728.0,-0.004145963638526573,0.00574956595966872
49.51,50.01,268443.0,5292386,25909689.0,-0.0065183812622430105,0.005735868800131891
50.01,50.51,272762.0,5355428,26232036.0,-0.0017172579534515027,0.005763588098479325
50.51,51.01,275469.0,5420185,26559824.0,-0.003543656487288574,0.005753043381627742
51.01,51.51,277924.0,5491434,26888805.0,-0.00863252020335891,0.005723662813264316
51.51,52.01,282370.0,5551488,27213808.0,-0.00231646420677554,0.005760128579562758
52.01,52.51,285057.0,5617491,27536112.0,-0.004795722460503767,0.005745814575360952
52.51,53.01,288612.0,5681502,27856796.0,-0.0034450750092665278,0.0057536125420564735
53.01,53.51,292033.0,5748673,28165250.0,-0.00415804047052277,0.005749496234046681
53.51,54.01,294093.0,5808441,28494293.0,-0.0063079675951154485,0.005737083624005465
54.01,54.51,298163.0,5869438,28799635.0,-0.0026859657509329966,0.005757995261402905
54.51,55.01,301144.0,5931376,29113653.0,-0.0029060532304643195,0.005756724585747378
55.01,55.51,303819.0,5988079,29421294.0,-0.002599644664974605,0.005758493636425053
55.51,56.01,307144.0,6053199,29715056.0,-0.0034127737798837865,0.005753799033291266
56.01,56.51,309493.0,6114638,30032696.0,-0.005435797997722458,0.005742119097523803
56.51,57.01,312699.0,6170827,30326406.0,-0.0036542469785481764,0.005752404887128756
57.01,57.51,314415.0,6229188,30619696.0,-0.007496256133877129,0.0057302230369281745
57.51,58.01,318758.0,6287653,30917305.0,-0.0026606169486574557,0.005758141612781079
58.01,58.51,322151.0,6345840,31206395.0,-0.001144861070425655,0.005766892833424308
58.51,59.01,323805.0,6402871,31487614.0,-0.005062661260554214,0.005744273403480289
59.01,59.51,327736.0,6455135,31762974.0,-0.0004274658934215788,0.0057710347164098945
59.51,60.01,329274.0,6508372,32051966.0,-0.003218186345828788,0.005754922484365591
60.01,60.51,333762.0,6563083,32333660.0,0.0024819364343734818,0.005787832158581229
60.51,61.01,335714.0,6617366,32602336.0,3.998960194694185e-05,0.0057737335719707465
61.01,61.51,337372.0,6667212,32860676.0,-0.002221792694151245,0.00576067516579574
61.51,62.01,339681.0,6721314,33131064.0,-0.003402633831221528,0.005753857576312163
62.01,62.51,342421.0,6770529,33393868.0,-0.0020383687944374126,0.005761734164174496
62.51,63.01,344426.0,6818239,33653238.0,-0.002534419211694248,0.005758870215755147
63.01,63.51,347903.0,6863828,33897516.0,0.0014988867638009375,0.0057821565186619095
63.51,64.01,349502.0,6913495,34157204.0,-0.0007690034938251943,0.00576906284815458
64.01,64.51,352168.0,6959580,34397811.0,0.0005843257065974234,0.005776876297936242
64.51,65.01,354817.0,7001265,34654456.0,0.0036013799201720675,0.005794295268559913
65.01,65.51,355893.0,7043272,34897527.0,0.0015877769884330801,0.005782669726613107
65.51,66.01,357832.0,7088093,35107755.0,0.0003228574869301037,0.005775366710466147
66.01,66.51,359985.0,7133459,35353639.0,0.0005336585850857421,0.005776583771173804
66.51,67.01,360618.0,7170210,35568498.0,-0.001981559719980126,0.005762062151518799
67.01,67.51,364410.0,7219154,35792145.0,0.001199673976200065,0.005780429012827247
67.51,68.01,365154.0,7250685,36010343.0,0.0005617882622394941,0.005776746177940573
68.01,68.51,368885.0,7291113,36225713.0,0.005643304494509972,0.005806084325586501
68.51,69.01,369307.0,7328456,36432453.0,0.0021943413966276763,0.005786171727856627
69.01,69.51,369638.0,7358412,36633997.0,0.00041030825451660567,0.005775871607708216
69.51,70.01,372754.0,7401517,36826491.0,0.002391919895652583,0.0057873124478526085
70.01,70.51,373647.0,7427271,37034957.0,0.003464714541613881,0.005793506230628917
70.51,71.01,375767.0,7461658,37221172.0,0.004907638601795888,0.00580183695657458
71.01,71.51,376856.0,7490927,37409014.0,0.004991425415636887,0.005802320699969837
71.51,72.01,379265.0,7524666,37580543.0,0.006965616625809854,0.005813718698236089
72.01,72.51,380503.0,7553182,37763435.0,0.0075021861698994765,0.005816816583943279
72.51,73.01,381573.0,7582641,37926436.0,0.006821719601034254,0.00581288790837619
73.01,73.51,382732.0,7613321,38090853.0,0.006097133388983102,0.005808704507930403
73.51,74.01,385096.0,7644772,38246339.0,0.008095654651918955,0.005820242975821774
74.01,74.51,385991.0,7669159,38412543.0,0.008368793761811578,0.005821819945208001
74.51,75.01,387581.0,7699662,38563609.0,0.0084667500170794,0.005822385495911479
75.01,75.51,387918.0,7715117,38693330.0,0.008667668648828146,0.005823545500172732
75.51,76.01,388468.0,7748633,38850295.0,0.00546170191538491,0.0058050358426070675
76.01,76.51,390634.0,7770345,38971407.0,0.008539285034402258,0.0058228042770292485
76.51,77.01,391009.0,7793372,39106120.0,0.00702531586280805,0.005814063371941601
77.01,77.51,392961.0,7807469,39226976.0,0.011467240586276026,0.005839708836289745
77.51,78.01,392817.0,7829281,39346302.0,0.00855560622485792,0.00582289850746628
78.01,78.51,394846.0,7848304,39440386.0,0.01124208539995655,0.005838408902215435
78.51,79.01,395033.0,7865347,39559806.0,0.010391439147551727,0.005833497693787324
79.01,79.51,396109.0,7885625,39659310.0,0.010474494406960015,0.005833977213551093
79.51,80.01,395412.0,7901257,39748738.0,0.007014503222111186,0.005814000945131431
80.01,80.51,396790.0,7911606,39838893.0,0.010122950200456605,0.005831947572128525
80.51,81.01,396927.0,7930923,39920345.0,0.007646982629885103,0.0058176525666947835
81.01,81.51,396758.0,7943241,40004591.0,0.00623518656589005,0.0058095015583189
81.51,82.01,398701.0,7952723,40072858.0,0.010410768147310638,0.005833609289819464
82.01,82.51,398460.0,7957434,40147926.0,0.01048738277656816,0.005834051624587721
82.51,83.01,398021.0,7967140,40210129.0,0.008512498782004855,0.005822649626528927
83.01,83.51,399228.0,7980908,40253164.0,0.009150777667832464,0.005826334731394434
83.51,84.01,397640.0,7982242,40320150.0,0.006527481532153422,0.005811189124093449
84.01,84.51,398923.0,7990766,40357129.0,0.008504870793962928,0.005822605586319433
84.51,85.01,398216.0,7996911,40395380.0,0.006172271470720878,0.005809138317847579
85.01,85.51,397107.0,7995213,40414653.0,0.004322216197477323,0.005798457018747352
85.51,86.01,397877.0,7999826,40454957.0,0.006077310418490658,0.005808590059956902
86.01,86.51,398871.0,8005451,40471628.0,0.007552982579675298,0.005817109857151859
86.51,87.01,397814.0,8003495,40480194.0,0.005634959776857561,0.005806036147336671
87.01,87.51,397773.0,7997135,40494991.0,0.007467613215305861,0.005816616976896866
87.51,88.01,397654.0,7993666,40493111.0,0.007984332379403084,0.0058196002563817364
88.01,88.51,397984.0,7994029,40486775.0,0.008554533163806196,0.005822892312145408
88.51,89.01,396302.0,7988723,40484155.0,0.00564616542936821,0.005806100843201607
89.01,89.51,395790.0,7981847,40467823.0,0.005678745583793425,0.005806288944810883
89.51,90.01,395035.0,7981979,40433380.0,0.0029317660425985034,0.0057904292510352106
90.01,90.51,395751.0,7966525,40404080.0,0.007805717724787959,0.005818569024192503
90.51,91.01,394640.0,7957845,40375411.0,0.0064992581986425945,0.005811026176601449
91.01,91.51,393392.0,7951128,40329507.0,0.003939355195701028,0.005796246569722973
91.51,92.01,393203.0,7937943,40275932.0,0.005418775819305863,0.005804788008675802
92.01,92.51,392442.0,7928181,40218884.0,0.0045430310285463175,0.005799731893768939
92.51,93.01,389973.0,7915522,40160385.0,9.708096005384992e-05,0.00577406318908046
93.01,93.51,390274.0,7901868,40097815.0,0.0026926468843427543,0.005789048695931337
93.51,94.01,389249.0,7889186,40022919.0,0.0014339223681527117,0.005781781446548758
94.01,94.51,387917.0,7871888,39947052.0,0.0005331603959075989,0.0057765808948772425
94.51,95.01,387682.0,7861109,39851822.0,0.0002598907958627599,0.005775003172105771
95.01,95.51,386776.0,7843012,39751859.0,1.913873794478272e-05,0.0057736131894513005
95.51,96.01,386368.0,7819662,39653951.0,0.0024096160818399093,0.005787414616831197
96.01,96.51,384325.0,7796233,39555590.0,0.0006869544321577128,0.00577746882515953
96.51,97.01,383409.0,7777914,39435359.0,-3.731348959767866e-05,0.0057732872623636215
97.01,97.51,381818.0,7750128,39315741.0,-5.939529963122488e-05,0.005773159772973951
97.51,98.01,382012.0,7725925,39179282.0,0.003130113641077087,0.005791574411428958
98.01,98.51,380545.0,7704224,39053629.0,0.0017229507793612312,0.005783450152858905
98.51,99.01,379058.0,7678684,38901996.0,0.0005744992632355868,0.005776819564939041
99.01,99.51,378406.0,7650127,38737401.0,0.002016688214968075,0.005785146046734092
